text,sentiment,__source__
FacePanda is cool,positive,train_csv
I sure do hope it becomes 4:20 this afternoon ...,positive,train_csv
"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June.",neutral,train_csv
 hmm...your blog won`t let me post a comment.,negative,train_csv
"Grilled again for dinner last night for the senior`s final kairos dinner  Had steak, spicy mango sausages, hot wings, grilled vegi, corn!",neutral,train_csv
 Thanks  #sigjeans,positive,train_csv
 sorry to hear your news,negative,test_csv
" http://twitpic.com/4i2zu - wow, thats so cool!",positive,train_csv
 so you are like the rest of us on this miserable bank holiday.then LOL,negative,train_csv
 Bristol`s is the ish! I LOVE their brunch on Sundays. Ruth Chris is good too but I got sick there once.,neutral,test_csv
Im so done defending him. Im going to bed and im gonna give my mom a happy mothers day.  at least ill try.,neutral,train_csv
 I did the same thing in NOLA,neutral,train_csv
" It`ll be worth the wait, I`m busting a gut here.",positive,train_csv
#myweakness too loving ...i always let negative people into my life,neutral,train_csv
"_mueller yes i love it  its just a little bit complicated, because i want it on my BB , but it doesnt work",neutral,train_csv
thinks that Pipers molars are cutting thru  we had a nice lil nap me and the girl...now just another friday night at home w/ the lil ones,neutral,train_csv
thanx peeps 4 following me,positive,train_csv
says I miss plurking.  http://plurk.com/p/wxion,negative,train_csv
  enjoy ur night,positive,train_csv
 cause theres no party,neutral,train_csv
Coffee in hand and sun shining in my window.  Hope everyone`s having a great Monday morning so far! #monday - MR,positive,train_csv
 so no rice or crusty bread with the chili .... aawww,neutral,train_csv
because it is too hot i am sleeping with the window open. just means all the noise will make me up early,negative,train_csv
Cleaned out me Followers List and blocked the **** girls & **** Now I look like a spammer,negative,train_csv
 My plans for the weekend include working on a paper and driving my guy 2 the airport. Won`t see him for 3 wks.,neutral,train_csv
"in case you missed it on my fb status: looking for maui hotel recommendations. yes, maui!",negative,train_csv
My wife lost her sprint blackberry 8330 on a bike ride in AM.  Anyone have an extra BB laying around? retweet,neutral,train_csv
"You need to remember the data the customer has entered on previous pages when they use the back button. So, so many don`t do this",neutral,train_csv
" Lucien Kerk, one of our church vocalists",neutral,train_csv
" If I could, I`d send California sunshine your way.",positive,test_csv
  hope u feel better sweetie,positive,train_csv
I just single handedly killed 4 flies and a crane fly with my hairbrush!! I`m gonna go disinfect it now...but bugs beware!!,neutral,train_csv
Lack of sleep leads to major head ach,neutral,train_csv
Beautiful Day..takn it down twitters  tell ALL mothers Happy Mothers Day,positive,train_csv
The morning forcast on the radio was partly to mostly cloudy -yay vog-  stay inside and have a HAPPY FRIDAY,positive,train_csv
 Your post reminded me to sit something out. Looks like steak for dinner,neutral,train_csv
 lol awww lol i will i can`t do it now lol cauz i have to work  but i will make one and tell you love you 2 oxoxoteambreezy,positive,train_csv
 Nice! That sounds great! Let me know when and where.,positive,train_csv
 nite nite bday girl  have fun at concert,positive,train_csv
Heading south on I-95.  Jacked mess around SR 234,neutral,train_csv
what fun!  I got retweeted by a bot,positive,train_csv
  Boo for being at work during #beatwittyparty but at least you`re still here!,neutral,train_csv
 no not that expensive  windows or linux,neutral,train_csv
cookies are good,positive,test_csv
It`s sunny and I feel really well today!  Yippeee!,positive,train_csv
i`m still in bed and on the laptop ...yep borin !!!,neutral,test_csv
Bouncing Rush makes me feel nauseous,negative,train_csv
"Unlike cierra, i look like poop today. Whatevahh, lol.",neutral,test_csv
 why has it been so long since i have talked to you let alone seen you?? it makes me sad,negative,test_csv
" I know, but I`m on Rogers and I`m pretty sure they don`t have the same agreement with Twitter.",neutral,train_csv
 I could have! I had extra tickets. Plus we had two Twitter Giveaways  We`ll get you next time.,neutral,train_csv
"Its friday and i`m sick, story of my life...",negative,train_csv
"It is certainly spring in Vail, Co.  It is raining and snowing!  Doesn`t mother nature know the mountain is closed for the ski season!",neutral,test_csv
 wow that is a great list... Now i need to shop,positive,train_csv
 I break some rules and don`t take tension for them  .....,neutral,train_csv
 you have to follow me before i can dm ya,neutral,train_csv
 I understood you pre-coffee tweet  I`m good,positive,train_csv
_datti Thanks sankar for ur wishes,positive,test_csv
" Oh, okay. Every so often I get this random taste of blood in my mouth that makes me go 'eww, blood'.  Haha.",neutral,train_csv
 morning to you too joe,neutral,train_csv
"has her laptop, her spasy phone, her cat, her music on and her mother making her breakfast! Lovage for you is that!",neutral,train_csv
 Just saw you on TV for the Best Job in the World. Good luck.,positive,train_csv
 Having an awesome day? You should... I expect as much out of you  #awesomeupdater,positive,train_csv
Can you get me a sub from subway when ur on your way home?,neutral,train_csv
 Hehe! It is nice down there,positive,train_csv
morning twitterbugs...nothing like a loooooooooong lie-in!!,positive,train_csv
 Uh.... what does that mean?,neutral,train_csv
going to jack`s tribute match today,neutral,train_csv
"cars,,,,cars....cars.....I need one. ha ha. The one I found last night, that I wanted so bad! is now sold. And not to me",negative,test_csv
http://twitpic.com/4wgp2 - Bambi will eat you,neutral,test_csv
"You know... time was, you could look at a Web page`s source code and figure out how it worked. Now it takes a lot more effort.",neutral,train_csv
 Good luck tonight on the big finale show!,positive,train_csv
Such a beautiful day...wish my bike hadn`t been run over by a car - hit and run.   #bikeTO,positive,train_csv
  *waves to make it all OK again*,positive,train_csv
I wish I could see dramafest SO BAD.,negative,train_csv
 awww  I`ll let you off - but you`d better be there for my next 30th! XD,positive,train_csv
"Sorry if I`m unsociable I`m loading up stock in the shop, mums making me",neutral,train_csv
"Loaded up box of recyle stuff for Salvation Army,but took  corner too fast..everything is all over the back.Might have to recycle to dump",neutral,train_csv
"Warhammer 40k: Space Marines `officially` announced, only for 360 and PS3.  No luck for PC gamers",negative,train_csv
is pretty dang tired. but chambers class is for napping.,negative,test_csv
I *really* want to go to the  concert tomorrow!!,neutral,train_csv
 mee too it`s looks amazeeeeeee,positive,train_csv
"Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?",neutral,train_csv
...I just posted my First video... A contest entry and my still is terrible too  boo...luv ur videos btw. Xxxrebelrebelxxx,neutral,train_csv
"bored bored bored! wish i had something to do tomorrow, especially with the weather we`re to have!  not fair",negative,test_csv
"this song called stolen, it soooo amazing!! it by Dashboard Confessional",positive,train_csv
"I`m very upset right now, like I can`t even formulate a complete thought....",negative,train_csv
  I have no idea whether or not to drink anymore...,neutral,train_csv
Thinks its gonna rain,neutral,train_csv
", in about two hours I`m setting out on a 600-mile drive home. Mostly I`m hoping it goes quickly.",positive,train_csv
 and i want to let you know im here for vfc no matter what happens and yes i need a hug to bad i live in delaware,negative,train_csv
"250 miles down, only 1750 to go. Thats ok, u2 on the radio alwas helps.",positive,train_csv
ok.  i got my nails done to day an the are sweet.,positive,train_csv
Tweetioi in class is a real problem  =Taylor=,negative,test_csv
 weekend is going great  Yours?,positive,train_csv
On the way to Malaysia...no internet access to Twit,negative,train_csv
 --that came to my mind. So I said it. And it has now been adapted into my family`s vocabulary,neutral,test_csv
my twitter looks funny  someone help!,negative,train_csv
Happy Mothers Day!!,positive,train_csv
brought some new glass for my camera,neutral,train_csv
just got home from the last day of school.  graduation tomorrow.,neutral,train_csv
_ken that sucks  If only I was there to hang out.,negative,train_csv
Happy mothers day everybody,positive,train_csv
Gardening stuff I ordered got returned to sender because it was damage  need to work out how to get to a garden centre.,negative,train_csv
  Then Google Vs. Twitter . Mother`s Day Vs. Mothers Day . . Mother`s Day - web1.0 type. Mothers Day is Social Media -web2.0,neutral,train_csv
trying to get a sale in my job...,neutral,train_csv
hates typing on a mac. wishing that i`ll be done my english essay soon.  sleeeepy,negative,train_csv
 - OH FOA REAL.? I DIDNT REALLY KEEP UP WITH WHAT WAS GOING ON. TOO MANY DIFF STORYS N STUFF HEY.  WISH HE NEVA DID IT!,neutral,train_csv
on our way home,neutral,train_csv
Note to self: never ever leave the MacBook Pro on the stupid iCurve. It fell off.,negative,train_csv
Just found out my parents are putting down my dog tomorrow morning. Upset,negative,train_csv
  sorry to hear that. Is is a 365?,negative,train_csv
" I Love This Song lol, You`re amazing Steph , xoxo",positive,train_csv
family comes. probably won`t be on this weekend,neutral,train_csv
"AHHH - Whatchu talkinÃ¯Â¿Â½ baby?  HAHAHA I canÃ¯Â¿Â½t believe youu:O heh, actually I can. Life is worth taking risks... http://tumblr.com/xs81qy54s",positive,test_csv
 Congratulations on winning the Indie Award,positive,train_csv
" haha LOL  no one is effing cool as you, you got the Wu-Tang and P.E. t-shirts! You are gorgeous + represent at the same time",positive,test_csv
I didn`t get the job  but I will keep applying to other school.....I do want to teach!!!,neutral,train_csv
_matta take my 'how well do you know me' quiz!! i made one the other day... no one took it yet  i put pics from yday on fb ****,neutral,train_csv
If I`m up with Brooklyn when I`m suppose to sleep in...I`ll call you  @ LadyBug602,neutral,train_csv
     Good morning to you !  Its so pretty outside today,positive,train_csv
 whatÃ¯Â¿Â½s hot and new?,neutral,train_csv
_pooh what kind of party do we got going now?,neutral,train_csv
